,int,int_label,has_participant,participant_label,has_dissociation_constant,dissociation_constant_value,dissociation_constant_error,is_confirmed_by,is_outcome_of
2154,http://rdf.freebase.com/ns/m.0h_50zz,15237981-ATP-Interaction-1,http://rdf.freebase.com/ns/m.0h_511m,15237981-ATP-1,http://rdf.freebase.com/ns/m.0h_5123,1.1e-05,,http://rdf.freebase.com/ns/m.0h_511w,http://rdf.freebase.com/ns/m.0h_50yp
2155,http://rdf.freebase.com/ns/m.0h_50zz,15237981-ATP-Interaction-1,http://rdf.freebase.com/ns/m.0t9s,Adenosine triphosphate,http://rdf.freebase.com/ns/m.0h_5123,1.1e-05,,http://rdf.freebase.com/ns/m.0h_511w,http://rdf.freebase.com/ns/m.0h_50yp
2156,http://rdf.freebase.com/ns/m.0h_51m8,15606780-Escherichia coli core RNAP-Interaction-3,http://rdf.freebase.com/ns/m.0h_51z8,Escherichia coli core RNAP,http://rdf.freebase.com/ns/m.0h_521h,7.2e-10,,http://rdf.freebase.com/ns/m.0h_51z_,http://rdf.freebase.com/ns/m.0h_51h8
2157,http://rdf.freebase.com/ns/m.0h_51m8,15606780-Escherichia coli core RNAP-Interaction-3,http://rdf.freebase.com/ns/m.0h_520w,15606780-Escherichia coli core RNAP-3,http://rdf.freebase.com/ns/m.0h_521h,7.2e-10,,http://rdf.freebase.com/ns/m.0h_51z_,http://rdf.freebase.com/ns/m.0h_51h8
2158,http://rdf.freebase.com/ns/m.0h_51mh,15606780-Escherichia coli core RNAP-Interaction-11,http://rdf.freebase.com/ns/m.0h_51z8,Escherichia coli core RNAP,http://rdf.freebase.com/ns/m.0h_52dr,6.32e-09,,http://rdf.freebase.com/ns/m.0h_51z_,http://rdf.freebase.com/ns/m.0h_51h8
2159,http://rdf.freebase.com/ns/m.0h_51mh,15606780-Escherichia coli core RNAP-Interaction-11,http://rdf.freebase.com/ns/m.0h_52cs,15606780-Escherichia coli core RNAP-11,http://rdf.freebase.com/ns/m.0h_52dr,6.32e-09,,http://rdf.freebase.com/ns/m.0h_51z_,http://rdf.freebase.com/ns/m.0h_51h8
2160,http://rdf.freebase.com/ns/m.0h_51my,15606780-Escherichia coli core RNAP-Interaction-5,http://rdf.freebase.com/ns/m.0h_51z8,Escherichia coli core RNAP,http://rdf.freebase.com/ns/m.0h_525_,1.43e-09,,http://rdf.freebase.com/ns/m.0h_51z_,http://rdf.freebase.com/ns/m.0h_51h8
2161,http://rdf.freebase.com/ns/m.0h_51my,15606780-Escherichia coli core RNAP-Interaction-5,http://rdf.freebase.com/ns/m.0h_524n,15606780-Escherichia coli core RNAP-5,http://rdf.freebase.com/ns/m.0h_525_,1.43e-09,,http://rdf.freebase.com/ns/m.0h_51z_,http://rdf.freebase.com/ns/m.0h_51h8
2162,http://rdf.freebase.com/ns/m.0h_51n4,15606780-Escherichia coli core RNAP-Interaction-8,http://rdf.freebase.com/ns/m.0h_51z8,Escherichia coli core RNAP,http://rdf.freebase.com/ns/m.0h_5290,1.04e-09,,http://rdf.freebase.com/ns/m.0h_51z_,http://rdf.freebase.com/ns/m.0h_51h8
2163,http://rdf.freebase.com/ns/m.0h_51n4,15606780-Escherichia coli core RNAP-Interaction-8,http://rdf.freebase.com/ns/m.0h_528g,15606780-Escherichia coli core RNAP-8,http://rdf.freebase.com/ns/m.0h_5290,1.04e-09,,http://rdf.freebase.com/ns/m.0h_51z_,http://rdf.freebase.com/ns/m.0h_51h8
2164,http://rdf.freebase.com/ns/m.0h_51nc,15606780-Escherichia coli core RNAP-Interaction-10,http://rdf.freebase.com/ns/m.0h_51z8,Escherichia coli core RNAP,http://rdf.freebase.com/ns/m.0h_52c7,1.62e-09,,http://rdf.freebase.com/ns/m.0h_51z_,http://rdf.freebase.com/ns/m.0h_51h8
2165,http://rdf.freebase.com/ns/m.0h_51nc,15606780-Escherichia coli core RNAP-Interaction-10,http://rdf.freebase.com/ns/m.0h_52bk,15606780-Escherichia coli core RNAP-10,http://rdf.freebase.com/ns/m.0h_52c7,1.62e-09,,http://rdf.freebase.com/ns/m.0h_51z_,http://rdf.freebase.com/ns/m.0h_51h8
2166,http://rdf.freebase.com/ns/m.0h_51nl,15606780-Escherichia coli core RNAP-Interaction-1,http://rdf.freebase.com/ns/m.0h_51z0,15606780-Escherichia coli core RNAP-1,http://rdf.freebase.com/ns/m.0h_51_9,1.3e-10,,http://rdf.freebase.com/ns/m.0h_51z_,http://rdf.freebase.com/ns/m.0h_51h8
2167,http://rdf.freebase.com/ns/m.0h_51nl,15606780-Escherichia coli core RNAP-Interaction-1,http://rdf.freebase.com/ns/m.0h_51z8,Escherichia coli core RNAP,http://rdf.freebase.com/ns/m.0h_51_9,1.3e-10,,http://rdf.freebase.com/ns/m.0h_51z_,http://rdf.freebase.com/ns/m.0h_51h8
2168,http://rdf.freebase.com/ns/m.0h_51nt,15606780-Escherichia coli core RNAP-Interaction-6,http://rdf.freebase.com/ns/m.0h_51z8,Escherichia coli core RNAP,http://rdf.freebase.com/ns/m.0h_5274,3.56e-09,,http://rdf.freebase.com/ns/m.0h_51z_,http://rdf.freebase.com/ns/m.0h_51h8
2169,http://rdf.freebase.com/ns/m.0h_51nt,15606780-Escherichia coli core RNAP-Interaction-6,http://rdf.freebase.com/ns/m.0h_526n,15606780-Escherichia coli core RNAP-6,http://rdf.freebase.com/ns/m.0h_5274,3.56e-09,,http://rdf.freebase.com/ns/m.0h_51z_,http://rdf.freebase.com/ns/m.0h_51h8
2170,http://rdf.freebase.com/ns/m.0h_51p0,15606780-Escherichia coli core RNAP-Interaction-12,http://rdf.freebase.com/ns/m.0h_51z8,Escherichia coli core RNAP,http://rdf.freebase.com/ns/m.0h_52kf,2.82e-09,,http://rdf.freebase.com/ns/m.0h_51z_,http://rdf.freebase.com/ns/m.0h_51h8
2171,http://rdf.freebase.com/ns/m.0h_51p0,15606780-Escherichia coli core RNAP-Interaction-12,http://rdf.freebase.com/ns/m.0h_52f3,15606780-Escherichia coli core RNAP-12,http://rdf.freebase.com/ns/m.0h_52kf,2.82e-09,,http://rdf.freebase.com/ns/m.0h_51z_,http://rdf.freebase.com/ns/m.0h_51h8
2172,http://rdf.freebase.com/ns/m.0h_51p7,15606780-Escherichia coli core RNAP-Interaction-7,http://rdf.freebase.com/ns/m.0h_51z8,Escherichia coli core RNAP,http://rdf.freebase.com/ns/m.0h_5281,4.93e-09,,http://rdf.freebase.com/ns/m.0h_51z_,http://rdf.freebase.com/ns/m.0h_51h8
2173,http://rdf.freebase.com/ns/m.0h_51p7,15606780-Escherichia coli core RNAP-Interaction-7,http://rdf.freebase.com/ns/m.0h_527f,15606780-Escherichia coli core RNAP-7,http://rdf.freebase.com/ns/m.0h_5281,4.93e-09,,http://rdf.freebase.com/ns/m.0h_51z_,http://rdf.freebase.com/ns/m.0h_51h8
2174,http://rdf.freebase.com/ns/m.0h_51pg,15606780-Escherichia coli core RNAP-Interaction-9,http://rdf.freebase.com/ns/m.0h_51z8,Escherichia coli core RNAP,http://rdf.freebase.com/ns/m.0h_52b6,2.23e-09,,http://rdf.freebase.com/ns/m.0h_51z_,http://rdf.freebase.com/ns/m.0h_51h8
2175,http://rdf.freebase.com/ns/m.0h_51pg,15606780-Escherichia coli core RNAP-Interaction-9,http://rdf.freebase.com/ns/m.0h_529g,15606780-Escherichia coli core RNAP-9,http://rdf.freebase.com/ns/m.0h_52b6,2.23e-09,,http://rdf.freebase.com/ns/m.0h_51z_,http://rdf.freebase.com/ns/m.0h_51h8
2176,http://rdf.freebase.com/ns/m.0h_51pp,15606780-Escherichia coli core RNAP-Interaction-4,http://rdf.freebase.com/ns/m.0h_51z8,Escherichia coli core RNAP,http://rdf.freebase.com/ns/m.0h_522_,2.21e-09,,http://rdf.freebase.com/ns/m.0h_51z_,http://rdf.freebase.com/ns/m.0h_51h8
2177,http://rdf.freebase.com/ns/m.0h_51pp,15606780-Escherichia coli core RNAP-Interaction-4,http://rdf.freebase.com/ns/m.0h_522c,15606780-Escherichia coli core RNAP-4,http://rdf.freebase.com/ns/m.0h_522_,2.21e-09,,http://rdf.freebase.com/ns/m.0h_51z_,http://rdf.freebase.com/ns/m.0h_51h8
2178,http://rdf.freebase.com/ns/m.0h_51px,15606780-Escherichia coli core RNAP-Interaction-2,http://rdf.freebase.com/ns/m.0h_51_q,15606780-Escherichia coli core RNAP-2,http://rdf.freebase.com/ns/m.0h_520k,1.23e-09,,http://rdf.freebase.com/ns/m.0h_51z_,http://rdf.freebase.com/ns/m.0h_51h8
2179,http://rdf.freebase.com/ns/m.0h_51px,15606780-Escherichia coli core RNAP-Interaction-2,http://rdf.freebase.com/ns/m.0h_51z8,Escherichia coli core RNAP,http://rdf.freebase.com/ns/m.0h_520k,1.23e-09,,http://rdf.freebase.com/ns/m.0h_51z_,http://rdf.freebase.com/ns/m.0h_51h8
2180,http://rdf.freebase.com/ns/m.0h_53r_,15562003-NF-kB receptor activator-Interaction-4,http://rdf.freebase.com/ns/m.0h_53_6,15562003-NF-kB receptor activator-4,http://rdf.freebase.com/ns/m.0h_53_q,5.8e-06,,http://rdf.freebase.com/ns/m.0h_53xv,http://rdf.freebase.com/ns/m.0h_53r0
2181,http://rdf.freebase.com/ns/m.0h_53r_,15562003-NF-kB receptor activator-Interaction-4,http://rdf.freebase.com/ns/m.0h_53x2,NF-kB receptor activator,http://rdf.freebase.com/ns/m.0h_53_q,5.8e-06,,http://rdf.freebase.com/ns/m.0h_53xv,http://rdf.freebase.com/ns/m.0h_53r0
2182,http://rdf.freebase.com/ns/m.0h_53s6,15562003-NF-kB receptor activator-Interaction-3,http://rdf.freebase.com/ns/m.0h_53x2,NF-kB receptor activator,http://rdf.freebase.com/ns/m.0h_53zy,1.8e-06,,http://rdf.freebase.com/ns/m.0h_53xv,http://rdf.freebase.com/ns/m.0h_53r0
2183,http://rdf.freebase.com/ns/m.0h_53s6,15562003-NF-kB receptor activator-Interaction-3,http://rdf.freebase.com/ns/m.0h_53zg,15562003-NF-kB receptor activator-3,http://rdf.freebase.com/ns/m.0h_53zy,1.8e-06,,http://rdf.freebase.com/ns/m.0h_53xv,http://rdf.freebase.com/ns/m.0h_53r0
2184,http://rdf.freebase.com/ns/m.0h_53sf,15562003-NF-kB receptor activator-Interaction-1,http://rdf.freebase.com/ns/m.0h_53x2,NF-kB receptor activator,http://rdf.freebase.com/ns/m.0h_53y2,3.3e-07,,http://rdf.freebase.com/ns/m.0h_53xv,http://rdf.freebase.com/ns/m.0h_53r0
2185,http://rdf.freebase.com/ns/m.0h_53sf,15562003-NF-kB receptor activator-Interaction-1,http://rdf.freebase.com/ns/m.0h_53xb,15562003-NF-kB receptor activator-1,http://rdf.freebase.com/ns/m.0h_53y2,3.3e-07,,http://rdf.freebase.com/ns/m.0h_53xv,http://rdf.freebase.com/ns/m.0h_53r0
2186,http://rdf.freebase.com/ns/m.0h_5440,15611299-eIF4E-Interaction-1,http://rdf.freebase.com/ns/m.0h_547f,15611299-eIF4E-1,http://rdf.freebase.com/ns/m.0h_549m,1.12e-08,,http://rdf.freebase.com/ns/m.0h_549c,http://rdf.freebase.com/ns/m.0h_542y
2187,http://rdf.freebase.com/ns/m.0h_5594,15664512-vascular endothelial growth factor-Interaction-2,http://rdf.freebase.com/ns/m.0h_55fm,15664512-vascular endothelial growth factor-2,http://rdf.freebase.com/ns/m.0h_55g3,1.4e-09,,http://rdf.freebase.com/ns/m.0h_55f0,http://rdf.freebase.com/ns/m.0h_555s
2188,http://rdf.freebase.com/ns/m.0h_559c,15664512-vascular endothelial growth factor-Interaction-1,http://rdf.freebase.com/ns/m.0h_55dh,15664512-vascular endothelial growth factor-1,http://rdf.freebase.com/ns/m.0h_55f8,2.1e-09,,http://rdf.freebase.com/ns/m.0h_55f0,http://rdf.freebase.com/ns/m.0h_555s
2189,http://rdf.freebase.com/ns/m.0h_559l,15664512-vascular endothelial growth factor-Interaction-3,http://rdf.freebase.com/ns/m.0h_55gd,15664512-vascular endothelial growth factor-3,http://rdf.freebase.com/ns/m.0h_55h5,3.9e-09,,http://rdf.freebase.com/ns/m.0h_55f0,http://rdf.freebase.com/ns/m.0h_555s
2190,http://rdf.freebase.com/ns/m.0h_57vy,16289104-ethanolamine-Interaction-6,http://rdf.freebase.com/ns/m.0h_58k2,16289104-ethanolamine-6,http://rdf.freebase.com/ns/m.0h_58kw,1.9e-08,,http://rdf.freebase.com/ns/m.0h_585c,http://rdf.freebase.com/ns/m.0h_57sy
2191,http://rdf.freebase.com/ns/m.0h_57wc,16289104-ethanolamine-Interaction-4,http://rdf.freebase.com/ns/m.0h_58dh,16289104-ethanolamine-4,http://rdf.freebase.com/ns/m.0h_58g1,1.5e-08,,http://rdf.freebase.com/ns/m.0h_585c,http://rdf.freebase.com/ns/m.0h_57sy
2192,http://rdf.freebase.com/ns/m.0h_57wt,16289104-ethanolamine-Interaction-3,http://rdf.freebase.com/ns/m.0h_58c0,16289104-ethanolamine-3,http://rdf.freebase.com/ns/m.0h_58c_,1.7e-08,,http://rdf.freebase.com/ns/m.0h_585c,http://rdf.freebase.com/ns/m.0h_57sy
2193,http://rdf.freebase.com/ns/m.0h_59y5,16194066-HIV-1 reverse transcriptase-Interaction-1,http://rdf.freebase.com/ns/m.0h_5b1l,16194066-HIV-1 reverse transcriptase-1,http://rdf.freebase.com/ns/m.0h_5b5c,1.9e-10,,http://rdf.freebase.com/ns/m.0h_5b51,http://rdf.freebase.com/ns/m.0h_59ws
2194,http://rdf.freebase.com/ns/m.0h_59y5,16194066-HIV-1 reverse transcriptase-Interaction-1,http://rdf.freebase.com/ns/m.0h_5b1v,HIV-1 reverse transcriptase,http://rdf.freebase.com/ns/m.0h_5b5c,1.9e-10,,http://rdf.freebase.com/ns/m.0h_5b51,http://rdf.freebase.com/ns/m.0h_59ws
2195,http://rdf.freebase.com/ns/m.0h_59z1,16194066-HIV-1 reverse transcriptase-Interaction-5,http://rdf.freebase.com/ns/m.0h_5b1v,HIV-1 reverse transcriptase,http://rdf.freebase.com/ns/m.0h_5bj4,1.8e-10,,http://rdf.freebase.com/ns/m.0h_5b51,http://rdf.freebase.com/ns/m.0h_59ws
2196,http://rdf.freebase.com/ns/m.0h_59z1,16194066-HIV-1 reverse transcriptase-Interaction-5,http://rdf.freebase.com/ns/m.0h_5bgy,16194066-HIV-1 reverse transcriptase-5,http://rdf.freebase.com/ns/m.0h_5bj4,1.8e-10,,http://rdf.freebase.com/ns/m.0h_5b51,http://rdf.freebase.com/ns/m.0h_59ws
2197,http://rdf.freebase.com/ns/m.0h_5bzn,16189080-Salmonella enterica type IVB pili-Interaction-1,http://rdf.freebase.com/ns/m.0h_5c0m,Salmonella enterica type IVB pili,http://rdf.freebase.com/ns/m.0h_5c23,8.56e-09,,http://rdf.freebase.com/ns/m.0h_5c1w,http://rdf.freebase.com/ns/m.0h_5byh
2198,http://rdf.freebase.com/ns/m.0h_5bzn,16189080-Salmonella enterica type IVB pili-Interaction-1,http://rdf.freebase.com/ns/m.0h_5c0w,16189080-Salmonella enterica type IVB pili-1,http://rdf.freebase.com/ns/m.0h_5c23,8.56e-09,,http://rdf.freebase.com/ns/m.0h_5c1w,http://rdf.freebase.com/ns/m.0h_5byh
2199,http://rdf.freebase.com/ns/m.0h_5c63,15999244-L-Histidine-Interaction-1,http://rdf.freebase.com/ns/m.0h1tz,Histidine,http://rdf.freebase.com/ns/m.0h_5cg2,8e-06,,http://rdf.freebase.com/ns/m.0h_5cff,http://rdf.freebase.com/ns/m.0h_5c4p
2200,http://rdf.freebase.com/ns/m.0h_5c63,15999244-L-Histidine-Interaction-1,http://rdf.freebase.com/ns/m.0h_5cb6,15999244-L-Histidine-1,http://rdf.freebase.com/ns/m.0h_5cg2,8e-06,,http://rdf.freebase.com/ns/m.0h_5cff,http://rdf.freebase.com/ns/m.0h_5c4p
2201,http://rdf.freebase.com/ns/m.0h_5c6b,15999244-L-Histidine-Interaction-2,http://rdf.freebase.com/ns/m.0h1tz,Histidine,http://rdf.freebase.com/ns/m.0h_5ch9,1.2e-05,,http://rdf.freebase.com/ns/m.0h_5cff,http://rdf.freebase.com/ns/m.0h_5c4p
2202,http://rdf.freebase.com/ns/m.0h_5c6b,15999244-L-Histidine-Interaction-2,http://rdf.freebase.com/ns/m.0h_5cgs,15999244-L-Histidine-2,http://rdf.freebase.com/ns/m.0h_5ch9,1.2e-05,,http://rdf.freebase.com/ns/m.0h_5cff,http://rdf.freebase.com/ns/m.0h_5c4p
2203,http://rdf.freebase.com/ns/m.0h_5dws,16131593-Escherichia coli CsrA-Interaction-1,http://rdf.freebase.com/ns/m.0h_5f0v,Escherichia coli CsrA,http://rdf.freebase.com/ns/m.0h_5f3k,8.3e-09,,http://rdf.freebase.com/ns/m.0h_5f38,http://rdf.freebase.com/ns/m.0h_5ds1
2204,http://rdf.freebase.com/ns/m.0h_5dws,16131593-Escherichia coli CsrA-Interaction-1,http://rdf.freebase.com/ns/m.0h_5f12,16131593-Escherichia coli CsrA-1,http://rdf.freebase.com/ns/m.0h_5f3k,8.3e-09,,http://rdf.freebase.com/ns/m.0h_5f38,http://rdf.freebase.com/ns/m.0h_5ds1
2205,http://rdf.freebase.com/ns/m.0hn69q7,20093103-cyanine dye cy3-Interaction-2,http://rdf.freebase.com/ns/m.0hn69r9,Cyanine dye cy3,http://rdf.freebase.com/ns/m.0hn69ty,0.0,,http://rdf.freebase.com/ns/m.0hn69rl,http://rdf.freebase.com/ns/m.0hn69p5
2206,http://rdf.freebase.com/ns/m.0hn69q7,20093103-cyanine dye cy3-Interaction-2,http://rdf.freebase.com/ns/m.0hn69tn,20093103-cyanine dye cy3-Ma-1,http://rdf.freebase.com/ns/m.0hn69ty,0.0,,http://rdf.freebase.com/ns/m.0hn69rl,http://rdf.freebase.com/ns/m.0hn69p5
2207,http://rdf.freebase.com/ns/m.0hn6bqj,20300533-NgR-Interaction-3,http://rdf.freebase.com/ns/m.0hn6bs4,Nogo-66 Receptor,http://rdf.freebase.com/ns/m.0hn6c4j,0.0,,http://rdf.freebase.com/ns/m.0hn6bs_,http://rdf.freebase.com/ns/m.0hn6bnx
2208,http://rdf.freebase.com/ns/m.0hn6bqj,20300533-NgR-Interaction-3,http://rdf.freebase.com/ns/m.0hn6c3_,20300533-NgR-3,http://rdf.freebase.com/ns/m.0hn6c4j,0.0,,http://rdf.freebase.com/ns/m.0hn6bs_,http://rdf.freebase.com/ns/m.0hn6bnx
2209,http://rdf.freebase.com/ns/m.0hn6bqr,20300533-NgR-Interaction-4,http://rdf.freebase.com/ns/m.0hn6bs4,Nogo-66 Receptor,http://rdf.freebase.com/ns/m.0hn6csw,0.0,,http://rdf.freebase.com/ns/m.0hn6bs_,http://rdf.freebase.com/ns/m.0hn6bnx
2210,http://rdf.freebase.com/ns/m.0hn6bqr,20300533-NgR-Interaction-4,http://rdf.freebase.com/ns/m.0hn6cv2,20300533-NgR-4,http://rdf.freebase.com/ns/m.0hn6csw,0.0,,http://rdf.freebase.com/ns/m.0hn6bs_,http://rdf.freebase.com/ns/m.0hn6bnx
2211,http://rdf.freebase.com/ns/m.0hn6bqz,20300533-NgR-Interaction-5,http://rdf.freebase.com/ns/m.0hn6bs4,Nogo-66 Receptor,http://rdf.freebase.com/ns/m.0hn6d55,0.0,,http://rdf.freebase.com/ns/m.0hn6bs_,http://rdf.freebase.com/ns/m.0hn6bnx
2212,http://rdf.freebase.com/ns/m.0hn6bqz,20300533-NgR-Interaction-5,http://rdf.freebase.com/ns/m.0hn6d48,20300533-NgR-5,http://rdf.freebase.com/ns/m.0hn6d55,0.0,,http://rdf.freebase.com/ns/m.0hn6bs_,http://rdf.freebase.com/ns/m.0hn6bnx
2213,http://rdf.freebase.com/ns/m.0hn6br5,20300533-NgR-Interaction-2,http://rdf.freebase.com/ns/m.0hn6bs4,Nogo-66 Receptor,http://rdf.freebase.com/ns/m.0hn6cf2,0.0,,http://rdf.freebase.com/ns/m.0hn6bs_,http://rdf.freebase.com/ns/m.0hn6bnx
2214,http://rdf.freebase.com/ns/m.0hn6br5,20300533-NgR-Interaction-2,http://rdf.freebase.com/ns/m.0hn6cdj,20300533-NgR-2,http://rdf.freebase.com/ns/m.0hn6cf2,0.0,,http://rdf.freebase.com/ns/m.0hn6bs_,http://rdf.freebase.com/ns/m.0hn6bnx
2215,http://rdf.freebase.com/ns/m.0hn6brd,20300533-NgR-Interaction-1,http://rdf.freebase.com/ns/m.0hn6bs4,Nogo-66 Receptor,http://rdf.freebase.com/ns/m.0hn6bt7,0.0,,http://rdf.freebase.com/ns/m.0hn6bs_,http://rdf.freebase.com/ns/m.0hn6bnx
2216,http://rdf.freebase.com/ns/m.0hn6brd,20300533-NgR-Interaction-1,http://rdf.freebase.com/ns/m.0hn6c7s,20300533-NgR-1,http://rdf.freebase.com/ns/m.0hn6bt7,0.0,,http://rdf.freebase.com/ns/m.0hn6bs_,http://rdf.freebase.com/ns/m.0hn6bnx
2217,http://rdf.freebase.com/ns/m.0hnhfh0,21076782-L-Tryptophan-Interaction-2,http://rdf.freebase.com/ns/m.0fzjh,Tryptophan,http://rdf.freebase.com/ns/m.0hnjcg9,0.0,,http://rdf.freebase.com/ns/m.0hnhgz4,http://rdf.freebase.com/ns/m.0hnhdgy
2218,http://rdf.freebase.com/ns/m.0hnhfh0,21076782-L-Tryptophan-Interaction-2,http://rdf.freebase.com/ns/m.0hnhhn_,21076782-L-Tryptophan-Ma-1,http://rdf.freebase.com/ns/m.0hnjcg9,0.0,,http://rdf.freebase.com/ns/m.0hnhgz4,http://rdf.freebase.com/ns/m.0hnhdgy
2219,http://rdf.freebase.com/ns/m.0hp3xfy,20870801-ATP-Interaction-1,http://rdf.freebase.com/ns/m.0hp3xk2,20870801-ATP-1,http://rdf.freebase.com/ns/m.0hp3xl9,0.0,,http://rdf.freebase.com/ns/m.0hp3xkc,http://rdf.freebase.com/ns/m.0hp3x98
2220,http://rdf.freebase.com/ns/m.0hp3xfy,20870801-ATP-Interaction-1,http://rdf.freebase.com/ns/m.0t9s,Adenosine triphosphate,http://rdf.freebase.com/ns/m.0hp3xl9,0.0,,http://rdf.freebase.com/ns/m.0hp3xkc,http://rdf.freebase.com/ns/m.0hp3x98
2221,http://rdf.freebase.com/ns/m.0hp3xg4,20870801-ATP-Interaction-2,http://rdf.freebase.com/ns/m.0hp481v,20870801-ATP-2,http://rdf.freebase.com/ns/m.0hp3yjf,0.0,,http://rdf.freebase.com/ns/m.0hp3xkc,http://rdf.freebase.com/ns/m.0hp3x98
2222,http://rdf.freebase.com/ns/m.0hp3xg4,20870801-ATP-Interaction-2,http://rdf.freebase.com/ns/m.0t9s,Adenosine triphosphate,http://rdf.freebase.com/ns/m.0hp3yjf,0.0,,http://rdf.freebase.com/ns/m.0hp3xkc,http://rdf.freebase.com/ns/m.0hp3x98
2223,http://rdf.freebase.com/ns/m.0hp48jm,20153201-streptavidin-Interaction-2,http://rdf.freebase.com/ns/m.0hp48kn,20153201-streptavidin-Ma-1,http://rdf.freebase.com/ns/m.0hp48mt,0.0,,http://rdf.freebase.com/ns/m.0hp48f4,http://rdf.freebase.com/ns/m.0hp48bc
2224,http://rdf.freebase.com/ns/m.0hqg2qw,21238427-GST-E7-Interaction-7,http://rdf.freebase.com/ns/m.0hqg8n4,E7 papillomavirus oncoprotein,http://rdf.freebase.com/ns/m.0hshwp_,0.0,,http://rdf.freebase.com/ns/m.0hsbw64,http://rdf.freebase.com/ns/m.0hqg2jf
2225,http://rdf.freebase.com/ns/m.0hqg2qw,21238427-GST-E7-Interaction-7,http://rdf.freebase.com/ns/m.0hshvc8,21238427-GST-E7-7,http://rdf.freebase.com/ns/m.0hshwp_,0.0,,http://rdf.freebase.com/ns/m.0hsbw64,http://rdf.freebase.com/ns/m.0hqg2jf
2226,http://rdf.freebase.com/ns/m.0hqg2r2,21238427-GST-E7-Interaction-2,http://rdf.freebase.com/ns/m.0hqg8n4,E7 papillomavirus oncoprotein,http://rdf.freebase.com/ns/m.0hschpt,0.0,,http://rdf.freebase.com/ns/m.0hsbw64,http://rdf.freebase.com/ns/m.0hqg2jf
